patient_id,trial,true_angle_deg,decoded_angle_deg,angle_error_deg,kl_divergence,mean_abs_channel_drift_deg,channel_0_feature,channel_1_feature,channel_2_feature,channel_3_feature,channel_4_feature,channel_5_feature,channel_6_feature,channel_7_feature
patient_01,13,0.0,346.29833134976843,13.701668650231568,,0.0,13.782284546364957,11.586665629078798,7.825510598052798,8.384377744068471,5.732771730200719,9.22017818417234,10.55646444944617,13.112886498759995
patient_01,14,180.0,167.71163302412268,12.288366975877324,,0.0,3.8426737111122424,7.204948038335533,9.980583732356482,16.610790059721324,14.755906578057626,13.949932276078838,8.228019906369074,4.447759045521907
patient_01,15,135.0,137.98711186093837,2.98711186093837,,0.0,5.284454280309746,8.48244088158083,14.047305234229043,16.362418004792673,13.534593253084259,11.123232847224685,6.090990847889548,4.151957293585632
patient_01,16,315.0,317.4529032148686,2.452903214868627,,0.0,11.50791317314838,10.666523616113263,6.161931665095923,7.503820290406196,5.791881340686432,12.08340782533546,14.581036136097321,13.474256904720187
patient_01,17,315.0,317.94586954288343,2.945869542883429,,0.0,11.761894685774575,11.233424739163418,5.536463213372339,7.707726917545875,6.466552740101536,11.918669919016214,14.546089283571048,14.070531097279865
patient_01,18,45.0,42.199979018953236,2.800020981046771,,0.0,12.86982352163817,13.815674576509636,12.251152339719008,11.950888145090909,7.3577214816979675,7.487229015017294,6.2672065319201575,10.071737599725418
patient_01,19,135.0,134.23516937189243,0.7648306281075747,,0.0,5.594261692520172,10.57955505676992,13.99953038382474,16.964951405589712,14.294159503698657,11.914687399183034,5.511882095019167,3.6856811434147483
patient_01,20,135.0,134.0020544212779,0.9979455787220957,,0.0,5.051009557554798,10.476188072339996,13.986017350944348,15.442173001210636,15.417091016011296,10.293222310148499,6.076777332622214,3.2051812810454687
patient_01,21,225.0,225.4189672793568,0.41896727935679223,,0.0,5.037692285680133,7.318191079529802,5.582072282276435,11.448322963729858,13.62312444134487,15.795052715616336,12.757711890791436,7.341961695493927
patient_01,22,90.0,99.1699329734869,9.16993297348688,,0.0,8.595976875564139,11.774247728724234,13.809100789961262,14.514469561945699,11.315569703405735,8.54053878157782,3.423370080003272,6.307813452223659
patient_01,23,180.0,172.35275002161472,7.647249978385275,,0.0,3.459274972657086,7.087361093873535,11.090133050848404,15.525282331874175,15.46567738987794,13.556979534793005,10.04733030946854,5.3924207402911
patient_01,24,225.0,229.4578046471606,4.4578046471606,,0.0,4.88940798802035,6.664912428975357,5.5288239984792735,12.010620016840225,13.744217209854757,15.982874723205644,14.28069325934625,8.14525681641198
patient_01,25,225.0,227.46502182036593,2.4650218203659335,,0.0,4.786496387751328,7.009393713608194,5.769454995433025,12.397215139472664,13.688279601162208,14.71710988920043,12.982136214631742,9.211017673046046
patient_01,26,180.0,166.10306932230927,13.896930677690733,,0.0,4.854221043503953,7.189034418395694,10.34244164038862,16.83401227426677,15.162460180486919,12.511370713561494,10.007440241715646,4.016613585279846
patient_01,27,315.0,313.6844793951136,1.3155206048863874,,0.0,11.46785447153837,9.518078717304833,5.313399182465054,6.253357344369376,6.2488398492943285,12.232490109340427,13.712341117757907,14.13997666828299
patient_01,28,135.0,135.03897949654186,0.03897949654185595,,0.0,4.687341510866492,9.479921269909509,13.885160603910526,16.350711477154935,14.63129116286197,10.607550990216183,4.8365410636367985,3.672520227727815
patient_01,29,45.0,48.02801471414498,3.028014714144973,,0.0,12.971627662217616,12.713640935472457,13.136935067958042,11.226318569097803,7.629189874084682,8.222811589044989,6.2962710740699785,8.41107859556502
patient_01,30,90.0,94.56460255878078,4.564602558780791,,0.0,9.697482109089748,11.876625634477541,15.52056791479606,14.507787825865721,10.428786585671062,8.06701347830367,2.832222147296267,5.169525172348006
patient_01,31,270.0,280.838565838034,10.838565838034015,,0.0,8.839250555887329,6.447646423240366,3.27549908518695,7.873043413134978,9.792818963434314,14.38035076777483,16.500687239892248,13.077130991649069
patient_01,32,180.0,174.1718705988228,5.828129401177193,,0.0,3.9573867757712975,7.733154041015537,9.650529106521699,15.912732452589793,15.129665674669365,14.151285609842699,9.947171664214604,4.639217809768543
patient_01,33,225.0,231.13458671047508,6.134586710475077,,0.0,4.80914043869063,6.851004277360617,4.403657042728828,12.225385979521498,13.673011094879852,15.268372168009408,13.980157750098227,8.297921102488548
patient_01,34,180.0,169.87498078819155,10.12501921180845,,0.0,3.7851669846697398,7.5377494652731345,10.23667886665833,15.495557860826866,16.420513654236018,12.998438681680872,9.340906436642214,5.286656867686635
patient_01,35,90.0,101.48883066798409,11.488830667984075,,0.0,7.916996964942024,12.117371344944436,14.571959929941535,14.699430919873025,10.777225579455774,7.880581637583819,4.990861548400198,4.554729563377833
patient_01,36,135.0,130.64515986079346,4.354840139206544,,0.0,4.763470029304156,10.769908831565617,13.536478856656013,16.575057405899386,14.552447293957261,10.052838265718279,5.088896753127526,4.732828851649624
patient_01,37,225.0,236.29890816854714,11.298908168547143,,0.0,5.750110826652368,6.09905564169945,6.509112526626244,11.545117384830396,12.675202910276003,15.91045558644238,14.25229395034566,8.970413806056124
patient_01,38,315.0,315.30989974591097,0.30989974591096825,,0.0,11.380212849600918,10.319488975770659,5.387399136300728,6.587496585902595,5.385360809953413,12.030926029891713,14.964732233064131,13.84147411265003
patient_01,39,45.0,46.874261744116225,1.874261744116211,,0.0,12.493296416342135,13.191194187869941,13.295905087010818,11.893274162189995,6.993218321906368,6.313168230224068,5.670963632849392,10.008603709367032
patient_01,40,45.0,53.64447098876545,8.644470988765448,,0.0,11.693614793021965,11.899458965634942,13.897404661801982,11.865517047213777,7.8718350558264385,7.86397910239072,6.337100365185161,9.32853000574311
patient_01,41,45.0,49.56049622349129,4.560496223491299,,0.0,12.011782324863228,12.73573055203445,14.426660581720418,11.703636081138256,7.131617202250719,7.562641934822804,5.384553997545329,10.377831350004364
patient_01,42,270.0,281.06484404799846,11.064844047998463,,0.0,8.367796457873506,8.233090744534016,4.274058289258284,8.548944755323706,9.837292130174498,14.56591618103029,15.315186317518092,12.234831936332228
patient_01,43,45.0,43.35102800370805,1.648971996291948,,0.0,12.99779501152711,12.927147191178632,12.374338367441753,11.060310304241685,8.070119875479913,7.688707850221723,6.327272855198474,9.320614599504951
patient_01,44,45.0,45.671895174466385,0.6718951744663855,,0.0,11.72390411236616,12.83650075198226,13.427698821506464,11.89465546971003,6.8207515594910975,6.77002799857789,6.056296639947165,10.510806743652534
patient_01,45,90.0,100.19730132575074,10.197301325750743,,0.0,7.808424764422945,12.176583100218705,14.097561032181472,14.541258554441562,11.101453030545882,7.730007060941951,3.5658306159485305,5.317712016309984
patient_01,46,0.0,352.41205844225493,7.5879415577451255,,0.0,12.277426043326907,12.573793095853564,9.250388974440252,8.521618256346589,4.429588035601982,9.11138438421577,10.717414741159502,12.686489484698772
patient_01,47,45.0,49.3460829779174,4.346082977917405,,0.0,12.115544736245827,12.922509183603506,13.951106524212376,12.524786484566135,6.411283631063459,8.77970007375983,5.441939915567126,10.063531295447282
patient_01,48,135.0,136.51401608167603,1.5140160816760329,,0.0,4.947216635297175,10.029418535892216,13.749362433409146,16.923038844887426,14.93252044004938,11.337295683982282,5.275226866983824,3.157158246551902
patient_01,49,45.0,42.93246375335216,2.0675362466478475,,0.0,12.767679327170857,13.340506749704888,13.284904165663951,10.971336859003433,6.7827397982224955,6.942710584371415,5.618582516850767,9.946846880042576
patient_01,50,0.0,352.5134580349571,7.486541965042875,,0.0,13.061822300519957,12.964422739634509,9.619747310410002,8.161753020173311,4.860893670434606,9.877259482326604,10.275217017058301,13.380909843621108
patient_01,51,135.0,139.9505873410981,4.9505873410981,,0.0,5.3408677560383175,9.199583663810438,12.93269902177961,16.970161836242365,14.324076426283032,12.455210730158228,4.578342991528699,2.5034532032188666
patient_01,52,180.0,164.9538881981647,15.046111801835309,,0.0,4.787596674545344,7.535969968990573,10.511063971822088,14.2922777899806,15.390385299869825,13.00588997601882,8.098458652974577,4.582887188930023
patient_01,53,45.0,44.40107760309573,0.5989223969042712,,0.0,10.76434421437029,12.198951591137256,12.523499852663367,10.871317360787945,7.64774256838582,7.466691985464524,6.527354595820394,9.926557558478434
patient_01,54,0.0,353.45277001977627,6.547229980223733,,0.0,13.153749434233966,12.287951468829899,9.105573895302438,8.100707688767603,5.1157121474101865,8.732567972061418,9.821292388677367,13.55818082370842
patient_01,55,315.0,312.33082485212327,2.6691751478767287,,0.0,11.423869185551016,9.471725393193726,4.755154622297108,6.0974398320111485,6.944108706766632,12.009771515125578,13.7996464377785,15.045155735831736
patient_01,56,270.0,275.77830003451436,5.778300034514359,,0.0,7.2232448220926875,8.206237540219615,3.7209389689956205,8.24692330610665,9.855518891470396,15.285334372836624,15.673227785394381,11.785051718506912
patient_01,57,90.0,93.60212580450067,3.602125804500673,,0.0,9.28409006557165,11.718589501919368,16.05594141404304,14.921185317358155,9.979088782645226,8.19673105029749,5.052866855100192,6.258939953211395
patient_01,58,45.0,44.45317489896325,0.5468251010367453,,0.0,11.498184676107671,13.539560608375792,12.41261940522939,11.504662502008745,6.64612600981774,6.896670411393407,5.5853273298409505,10.014260486936397
patient_01,59,0.0,344.94971003789965,15.05028996210035,,0.0,13.635331947241191,12.27196316593839,7.988412823317692,7.828730009963155,4.906358843594795,9.453838946681975,11.018738339365658,13.939042077381053
patient_01,60,225.0,225.16403545882892,0.1640354588289199,,0.0,3.2711484006941274,5.55064119349678,6.9735442516385575,11.803278084838327,13.290588722624669,16.284345211905343,14.315334209652526,8.357451688579257
patient_01,61,180.0,171.0525159172127,8.947484082787298,,0.0,3.6939667325265826,7.417955447136765,10.304016198742202,16.358434609247592,16.050372681827223,14.085676833324845,9.937048228385407,3.810893447901039
patient_01,62,180.0,181.16127365905874,1.161273659058736,,0.0,3.693267334368,5.987559057360981,8.890816794518235,14.787535673544614,16.115626164440435,13.718339152705537,9.346106187248703,5.683265138127705
patient_01,63,90.0,99.52520033873012,9.525200338730116,,0.0,8.196310094188455,11.993123323966168,15.10584834481365,14.480093280633888,11.33710612843419,7.022342466553479,4.732051910109072,4.904419048565901
patient_01,64,225.0,226.63368384268995,1.6336838426899476,,0.0,4.895383679717342,7.227650471614323,6.08858634339454,12.025584749073904,13.39060589365053,15.37022339346337,13.74703745900796,7.872227350078276
patient_01,65,180.0,167.03872972206858,12.961270277931419,,0.0,3.794981937649036,7.131156855190372,11.547516961478626,15.344567778508855,16.724031518302823,13.532686015016747,9.39105874786425,3.719880605528529
patient_01,66,270.0,278.3759325730228,8.375932573022794,,0.0,8.920520257172896,7.7198249691616825,4.994799461311208,8.625452426837686,10.661043095976689,14.984218305284308,16.637646214553406,12.469096663811017
patient_01,67,135.0,135.2749714153403,0.27497141534030334,,0.0,6.978764397793341,9.442220137840284,13.354005579450183,15.86440913229457,16.192731861555846,11.111160536330873,5.029514701068002,4.007296306331786
patient_01,68,0.0,346.93324332990323,13.066756670096765,,0.0,14.334576957064751,11.177171628695952,8.639449609162371,7.738200839967292,4.16981912751527,9.568229815533096,10.149589494193332,13.74898944875446
patient_01,69,270.0,282.75267151139565,12.752671511395647,,0.0,9.483008358897795,7.38155795159157,3.7905053731409954,8.56346126206632,10.423159291050935,14.259753023976465,15.282628452595315,13.13883555633887
patient_01,70,270.0,275.7779776584328,5.777977658432803,,0.0,6.8403082404971345,6.85826908700667,4.943938681031614,8.733419730079211,9.37349332063854,14.497535044821566,15.669147414555596,12.945962010362148
patient_01,71,315.0,312.42857150088213,2.5714284991178715,,0.0,10.665320253086836,9.36506016037351,5.316274966809898,6.763778320383551,6.699919411606338,11.224896474990748,14.531603655285256,15.214977257697008
patient_01,72,0.0,351.06984670797675,8.930153292023306,,0.0,13.238367518096352,12.048341166800315,8.297754982488023,7.972514514869114,6.109852245088674,8.860616388705205,9.7779450340663,13.009862472503292
patient_01,73,315.0,309.7594291668612,5.240570833138804,,0.0,11.600788468367668,9.645521245267275,5.443683483729749,7.137385325130239,6.890193810267101,12.816736596765526,14.91484168414588,13.99948364758175
patient_01,74,90.0,96.33912618278845,6.339126182788448,,0.0,8.912300977228448,11.738878122132755,14.240190994948795,14.656842074053092,11.035402321213002,7.579203423147362,3.696634488051052,6.02045829027516
patient_01,75,180.0,169.7858223936518,10.214177606348187,,0.0,3.98955141191451,8.980301620457922,10.270023431321512,15.224366776093474,15.799371956877806,13.803954600567485,9.496638537245943,5.758725844031105
patient_01,76,0.0,352.1712175461758,7.82878245382426,,0.0,13.67032810914604,12.230521686908371,7.856007028608553,8.478132939589845,6.1146028698427735,8.417727650398822,10.306467106940165,12.269998168557901
patient_01,77,0.0,350.5748555105495,9.425144489450531,,0.0,12.399616598428796,12.73468907491025,8.518815770546462,7.350431885370163,5.491704952035488,8.618586033806666,10.029334433010025,13.748806341167464
patient_01,78,270.0,278.57786210238817,8.577862102388167,,0.0,7.523926070690928,7.685952161977456,4.6248430371842115,9.235158941125833,9.431773847043916,15.162207019314344,15.19072003479235,13.60024760233813
patient_01,79,315.0,315.3938249503618,0.3938249503618181,,0.0,10.800015674750272,10.666716930050823,4.75860984980063,8.031626941557581,6.711596339335803,11.352990995761573,14.003983361796958,15.02873580920477
patient_01,80,225.0,230.0659828724635,5.065982872463508,,0.0,4.872438919033137,6.637613300952893,6.575579884375672,12.123110104636714,12.96492057798071,14.810964621059494,13.69731020825053,9.072071905326
patient_01,81,90.0,96.34755383997349,6.3475538399735,,0.0,9.92735331760157,12.477300988939273,15.09556148774718,15.371145482146375,10.920059571260312,7.890373490849157,3.391629746940369,4.564142213659535
patient_01,82,45.0,49.36909409320491,4.369094093204922,,0.0,12.221348771287396,13.404860661495134,13.173483227606885,11.515675425152908,7.743867466468112,7.257734012586551,6.23881018539256,9.03944067723901
patient_01,83,225.0,230.16308231813318,5.163082318133178,,0.0,5.136691829451293,7.0118689435464185,5.718759207945911,12.07513030782593,13.36686198780612,14.982845017933935,12.881280629298237,9.102247410527317
patient_01,84,45.0,50.66390038384344,5.6639003838434405,,0.0,12.432501099872951,14.175586741956014,12.732268711130382,13.18914631142497,7.273379817843647,7.4364598813766465,5.752408599894995,9.698522654887011
patient_01,85,225.0,223.72105315980687,1.2789468401931288,,0.0,5.416237230799561,6.542468496542963,7.1865999730598045,12.187520619210298,13.903314725249855,14.753350419135373,13.807337687089762,8.262366122941765
patient_01,86,90.0,93.2078366108064,3.207836610806396,,0.0,8.491879218215324,13.612641364330415,14.76510068101794,14.047665898088129,10.901177205544883,7.951371363318357,4.214108399313946,5.646265693119349
patient_01,87,135.0,130.26946165204524,4.730538347954763,,0.0,5.950599502468174,9.346541675606359,14.018146946069711,16.064805163641644,14.422331268812599,10.068866608059977,4.5169538283372255,3.8964083815224937
patient_01,88,90.0,96.57055262308958,6.570552623089583,,0.0,9.54376308509122,12.033171176090981,15.389271650444448,13.865083507771361,11.837962592211639,8.088583965007103,4.262373939833554,5.541401759513329
patient_01,89,90.0,103.47227347710478,13.472273477104778,,0.0,8.36553077038221,11.110759471241776,14.495954531415583,15.260807519320636,11.734164930489664,7.161546700574967,3.2974485592631266,4.879446368519658
patient_01,90,0.0,345.8934593586437,14.106540641356332,,0.0,12.337669975727806,11.252640268655819,8.30556449630639,8.06746597206799,4.645672129508336,8.86255138668222,10.946959117360436,12.524142883314417
patient_01,91,135.0,134.51010095969812,0.4898990403018786,,0.0,5.420763316355935,10.34831189983922,13.5629216457505,16.24623902759294,15.492214547204888,10.435770745377205,5.892684156219527,3.5152619228840076
patient_01,92,225.0,225.55884574844012,0.5588457484401204,,0.0,5.202682592426333,6.803088040682436,6.733097757390716,11.71502372571121,13.765747133652708,15.26183962808082,13.9787271273434,7.727674938760879
patient_01,93,225.0,226.4798658378891,1.4798658378890934,,0.0,5.525054503010528,6.890615595677063,5.330413020609464,12.768988743718522,15.081479342062375,15.899849417573247,14.412429102695413,8.394005284388937
patient_01,94,315.0,312.0737034752739,2.9262965247261263,,0.0,10.373806019301595,10.02267886989644,4.797314229253876,6.274933301684411,6.319155891643107,12.331952086123279,13.445671921465175,14.290700513902294
patient_01,95,135.0,135.65164335839347,0.6516433583934713,,0.0,6.450553181274448,9.088284831455933,14.335739392267758,16.299602385178595,15.121593314530976,11.277888497081854,5.6747562012872,3.8033784495360146
patient_01,96,45.0,50.91999597787563,5.9199959778756295,,0.0,12.77823661138133,12.480653302008834,13.001541188414341,11.525036574556927,7.700971002383328,7.48551787595915,5.484789361144286,8.665206871473398
patient_01,97,225.0,228.94284721605436,3.9428472160543606,,0.0,5.438277482044876,6.722319078886162,6.810194169363923,12.017191287917502,12.897924877177559,15.878426844446066,13.334015876562866,8.547984529879997
patient_01,98,0.0,346.956776490859,13.043223509140944,,0.0,14.141481500379612,11.57993243382998,8.59620782168722,8.080182891951377,4.698719337108256,9.130345209817836,11.27897371415584,13.010933429346297
patient_01,99,45.0,44.49758608820764,0.5024139117923596,,0.0,12.347126478755584,11.342607939166593,12.822458608780513,11.182263490802868,6.918798905615349,7.932214152100156,5.7953291392848225,9.368640826594675
patient_01,100,315.0,311.083917412735,3.9160825872650094,,0.0,10.330188766943063,9.190437779529608,5.729157605563994,5.557708680552838,5.897014692254889,11.722768879632648,15.363499569897403,15.021189345368347
patient_01,101,0.0,351.75171428465393,8.248285715346128,,0.0,12.820598158007538,12.888579546609229,8.354356181850251,8.62117355257339,4.538702385806621,9.575988191738775,10.068147240392756,12.68810818119776
patient_01,102,90.0,100.66011437611182,10.660114376111835,,0.0,9.12417037093647,11.712734278160976,15.255559134722555,14.572060820358448,11.69233351774324,8.247645304226046,3.849554346919294,5.048558392664591
patient_01,103,225.0,222.81113349773523,2.188866502264773,,0.0,5.0057927515269744,6.940970578195032,7.357647556428197,12.60768330150913,14.32661746347324,17.151856352759772,13.865813328420236,8.633568562214405
patient_01,104,180.0,174.61984631103465,5.3801536889653505,,0.0,3.2646290006120147,7.230875192973386,9.864016959694323,15.786974626787563,15.692387489952166,13.732993468785942,9.887958935032383,5.030589491738174
patient_01,105,45.0,45.76303987410006,0.763039874100059,,0.0,12.0130081855118,12.590272112662792,13.52698096806333,11.83442357090451,6.4461433760843505,7.095451506978068,6.090384625469177,9.942425149123446
patient_01,106,180.0,168.3775087707769,11.622491229223101,,0.0,4.040352187870251,7.848364693639954,10.206200601136615,14.99409522754749,15.640133592660133,13.661454125485426,9.21467861293215,3.381355305849608
patient_01,107,270.0,279.0277766800349,9.02777668003489,,0.0,7.828655197342369,7.627227558541626,3.874375167591868,8.344168482924973,10.123605701743642,13.952406526933375,14.684380082503868,12.295620119692046
patient_01,108,225.0,230.3914579935069,5.39145799350689,,0.0,5.927400097759798,7.080095275831657,5.2396098088679235,11.90461070480416,13.895004122232654,15.405303705997758,13.879820974125254,7.792553087550928
patient_01,109,0.0,357.24854460061374,2.751455399386259,0.14125726693623974,0.0,13.193866326769843,12.358065026205576,9.294068246133119,7.532282770365312,5.146934613014692,7.309742884621276,9.938950247128682,12.990561789979896
patient_01,110,315.0,313.32614878759165,1.6738512124083513,0.14053397047537075,0.0,11.579645580141701,9.836062384348624,3.7969731873452974,6.952983850261875,5.7998094235508955,12.254014288920816,13.548215700885264,14.57803100918909
patient_01,111,90.0,94.73159757465368,4.7315975746536765,0.13662196862695986,0.0,8.787865865772439,12.191444467446601,14.998005397716168,14.768758645544017,10.39834669295788,7.095987288927466,3.535776016288724,5.308419849726409
patient_01,112,0.0,345.43392686940877,14.566073130591235,0.14216488772794467,0.0,13.530027632587077,11.938338776812888,8.219658039283217,7.848855894540241,5.489544635150362,9.126964323960031,11.438854906871224,12.903865121760472
patient_01,113,0.0,354.7230129699228,5.27698703007718,0.1542539293648444,0.0,13.110813277285157,12.361545696431554,8.784611898630434,7.715342782739795,4.424474427553885,8.62553275723347,9.667605980044666,12.269246717088256
patient_01,114,270.0,282.45451249181076,12.45451249181076,0.1671510844819899,0.0,7.438890165840155,7.943776093863904,4.403852265183865,7.949935186483399,9.674673700923016,13.484835241895034,15.364601440764977,12.743911134615457
patient_01,115,135.0,134.27445944659925,0.725540553400748,0.16214229050855167,0.0,6.03959350517072,9.305629610573968,14.444995596285297,15.681025689199908,14.04554037913473,11.045289112142859,6.232659878234135,3.5539418811179058
patient_01,116,180.0,174.5423453200722,5.457654679927799,0.14272765731840487,0.0,2.942594424816831,7.473010742904233,8.850608271796398,14.184938006829737,15.874537949422407,13.435221811758655,8.571985053652034,4.552018597013721
patient_01,117,135.0,133.41493923997922,1.585060760020781,0.13109531558607568,0.0,5.613709591906945,10.300107380712921,13.895844049776406,17.32747746310862,14.798913476350293,10.550290995875732,5.868574452844496,2.670818160182828
patient_01,118,225.0,221.78987438228094,3.210125617719058,0.1252505983732144,0.0,5.140022760967856,6.839315884077417,6.435625649172791,13.170312933629207,14.2165279405873,14.335715448441249,14.398320473220032,8.138244507760374
patient_01,119,135.0,136.52548056616715,1.525480566167147,0.10946286817288708,0.0,5.608923815105853,8.965905476283597,14.129603890843121,16.19961626806746,14.854218841417088,10.449032589543664,6.384994822137697,4.447238868295043
patient_01,120,180.0,170.0259167668984,9.974083233101595,0.09644560354251208,0.0,3.9083952139862794,7.273150395014931,10.831322294611395,15.2010543182558,15.544089862497467,14.237215131700339,8.912506705753316,4.490046027846573
patient_01,121,135.0,133.59156859802633,1.4084314019736723,0.08347689055608676,0.0,4.595844302495664,10.155972066662658,14.978402843477905,17.023176065787865,15.671196559149388,10.111830711053734,5.371781710313107,2.691986733586055
patient_01,122,90.0,92.06751623981842,2.067516239818417,0.0781856702213819,0.0,9.421090749515844,12.070675704338383,14.075602417564628,14.132839687234236,10.491411722489962,8.27718362096784,5.124444901138056,6.130862726484289
patient_01,123,315.0,312.7340325664995,2.2659674335005207,0.0811798455785615,0.0,10.342687170514472,10.722275206417654,5.714341764100652,5.896499101363567,6.174882931998014,12.619914360303992,14.647586556083334,13.774570054637733
patient_01,124,180.0,173.95405632662718,6.045943673372818,0.08686095783737269,0.0,2.5875082295166143,7.363522869370313,10.850492581349751,15.409442769798618,15.497529697307717,14.183667165764769,9.820337251995253,5.29872286423586
patient_01,125,315.0,318.71703051868064,3.7170305186806445,0.0874179975909728,0.0,12.004883747069941,10.518454519938071,5.592246648354385,6.982996258150704,6.410509301882601,11.820245081948064,13.589905473686628,13.986840180778639
patient_01,126,90.0,99.55496096163466,9.554960961634663,0.08115689758077593,0.0,9.1026351588658,12.874070895278962,14.898108694400053,15.523942925083487,11.967699475243698,7.843443988390811,4.242922306566165,5.167270955049244
patient_01,127,90.0,98.06471197344031,8.064711973440296,0.08128214372984566,0.0,9.751045399551428,12.391089339435963,14.208896778312347,15.018771941849197,12.308977378478755,7.8735734462760645,4.154737197801096,5.640915082727648
patient_01,128,0.0,348.3742749728819,11.625725027118051,0.07359359130381815,0.0,13.461325243767506,11.269570237119122,8.423291210310085,8.661147450829503,5.568082507545445,8.749346808017364,10.57970404042246,13.269155377109444
patient_01,129,90.0,94.05126626044795,4.05126626044796,0.06891837113299193,0.0,8.965310964515442,12.403674452508486,14.486766386729881,14.946058993889704,11.132749164620435,7.030950042243932,3.3338347259944756,6.25431164832246
patient_01,130,90.0,106.19871628431103,16.198716284311047,0.06534388295364035,0.0,8.163610882263509,11.085370710967357,14.85588869105901,15.858569070462778,11.208055200501814,8.766511799046494,4.09726664223525,5.596138054791697
patient_01,131,225.0,225.20481115056228,0.2048111505622785,0.059836597153000604,0.0,4.113435968485073,7.173332085424668,5.919608842425068,12.561886520596767,13.252521504392067,15.40497864434955,13.767440014722109,8.250362465481864
patient_01,132,45.0,53.795892686823464,8.795892686823464,0.05875389437462086,0.0,11.950202542221044,12.602833318964958,13.809106158747797,11.999460582175455,6.953378620032674,7.624410453679804,5.545468035438428,8.764316532653433
patient_01,133,225.0,226.47552628704645,1.4755262870464492,0.06125549507957384,0.0,5.5351539389072,5.588358556986369,6.676681612935157,11.892397660886386,13.614095531735419,15.544599767617576,13.904957529556082,7.84697654933004
patient_01,134,135.0,137.16551603240165,2.165516032401655,0.07330424461524565,0.0,5.612653094217393,8.979824983867934,13.711957989820942,17.419208251443347,15.800073937568422,11.04990106732534,4.515781048195165,3.5522468296812213
patient_01,135,0.0,357.3020871375387,2.697912862461294,0.06714120004053559,0.0,13.665417016554914,12.54129611833113,9.269638247363675,8.233671517881506,5.310581330062105,8.56701299512287,9.173066116574448,13.508995785790534
patient_01,136,135.0,134.85982341515032,0.14017658484968365,0.07481398302501496,0.0,5.879176277097149,8.93093164361302,14.20089269355782,17.823167898880456,14.841187137087752,10.58249280123621,5.415388554747607,4.477284903033891
patient_01,137,315.0,309.1303294820028,5.869670517997179,0.07616134403210051,0.0,10.866089632982176,9.991553803612128,4.672707060513278,6.4954762361738245,6.327049717295148,12.77099485837464,15.397920809935705,14.828912372846549
patient_01,138,315.0,310.92943556522914,4.0705644347708585,0.08510922276146893,0.0,12.975921609985221,9.613096954778072,4.809819965276022,5.758713241933585,7.194458843571159,12.543548268829282,15.76800977119233,13.726313074739648
